seed,p_2Q(%),Degree,Bias (kcal/mol)
0.0,0.03626943005181347,2,-1.0831035356548324e-35
0.0,0.03626943005181347,2,-4.392563e-08
0.0,0.03626943005181347,2,-0.0
0.0,0.03626943005181347,2,0.0
1.0,0.03626943005181347,2,-4.2034750087571607e-35
1.0,0.7,2,0.0
1.0,0.7,2,1.3558353574634978
1.0,0.7,2,1.2890440606719153
1.0,0.7,2,1.344021848572147
1.0,0.7,2,1.2851195767308023
1.0,0.7,2,0.10218355727449663
1.0,0.7,2,0.20146626390495387
1.0,0.7,2,2.25903238850997e-08
1.0,0.7,2,1.3554194396671874e-07
1.0,0.7,2,-3.388548588333117e-08
1.0,0.7,2,4.964673199013236e-17
1.0,0.7,2,0.00013838204973215998
1.0,0.7,2,0.10132823474078816
1.0,0.7,2,5.61495053200167e-06
1.0,0.7,2,2.339541804699833e-05
1.0,0.7,2,1.2550179919861628e-09
1.0,0.7,2,1.3805197981093661e-08
1.0,0.7,2,-2.065132118997398e-06
1.0,0.7,2,-5.461022574304423e-05
1.0,0.7,2,1.804904136664067e-05
1.0,0.7,2,0.002981984263882124
1.0,0.7,2,0.003143154302950988
1.0,0.7,2,-2.081886609309769e-05
1.0,0.7,2,-8.071020758011264e-05
1.0,0.7,2,-5.3023882991175684e-05
1.0,0.7,2,8.916902889999312e-06
1.0,0.7,2,8.669664344249925e-06
1.0,0.7,2,3.0513880143093106e-05
1.0,0.7,2,-1.556536074497142e-05
1.0,0.7,2,7.216353503178866e-08
1.0,0.7,2,1.2167399509630686e-06
1.0,0.7,2,2.0958800594884814e-07
1.0,0.7,2,7.843862495019683e-08
1.0,0.7,2,-0.0022990179009889896
1.0,0.7,2,-0.0022268932715470142
1.0,0.7,2,9.285250673040595e-06
1.0,0.7,2,-1.9452778897382545e-08
1.0,0.7,2,7.92587792636742e-05
1.0,0.7,2,-3.717865323190237e-05
1.0,0.7,2,0.0001072023825419596
1.0,0.7,2,1.703749685911847e-05
1.0,0.7,2,-0.003302184536329939
1.0,0.7,2,7.438052429699905e-05
1.0,0.7,2,-7.181150245095785e-05
1.0,0.7,2,-4.001687643885229e-05
1.0,0.7,2,-4.123361639e-06
1.0,0.7,2,1.605029675704075e-32
1.0,0.7,2,-0.001432325688022809
1.0,0.7,2,0.4273616762230873
1.0,0.7,2,0.548422756628903
1.0,0.7,2,0.4676809241488273
1.0,0.7,2,0.5314253205719721
1.0,0.7,2,-2.4472851000000002e-08
1.0,0.7,2,6.27509e-10
1.0,0.7,2,-1.6064230399999021e-07
1.0,0.7,2,-2.698288700000903e-08
1.0,0.7,2,1.1243078753000004e-05
1.0,0.7,2,1.3470735703000008e-05
1.0,0.7,2,6.463342697527277e-08
1.0,0.7,2,1.2550179895525764e-09
1.0,0.7,2,-1.2437228380006716e-06
1.0,0.7,2,-1.2148574240305899e-06
1.0,0.7,2,0.003481758626060676
1.0,0.7,2,-0.0003687155032740531
1.0,0.7,2,1.411895242287147e-07
1.0,0.7,2,0.003323759389968663
1.0,0.7,2,-1.3679068691e-05
1.0,0.7,2,-4.3925630000000005e-09
1.0,0.7,2,-1.3177688975883997e-08
1.0,0.7,2,6.984175169703083e-07
1.0,0.7,2,-1.2851384321848275e-06
1.0,0.7,2,9.789140401265198e-07
1.0,0.7,2,7.097126788330295e-07
1.0,0.7,2,-1.1922670984777378e-08
1.0,0.7,2,-8.128751585996175e-06
1.0,0.7,2,8.41489568851315e-07
1.0,0.7,2,5.8171966827070514e-05
1.0,0.7,2,-9.28713319149793e-08
1.0,0.7,2,4.575670126215129e-05
1.0,0.7,2,-3.765054085100593e-09
1.0,0.7,2,1.2688231980023447e-05
1.0,0.7,2,-0.0
1.0,0.7,2,-0.0
1.0,0.7,2,-6.902598999824256e-09
1.0,0.7,2,0.0027130571243151416
1.0,0.7,2,-6.086585637463128e-35
1.0,0.7,2,4.207483548010178e-35
1.0,0.7,2,1.9164752369025e-05
1.0,0.7,2,-1.14206638e-07
1.0,0.7,2,3.64331725399893e-06
1.0,0.7,2,-2.510036e-09
1.0,0.7,2,-6.943387084995511e-06
1.0,0.7,2,-6.275090050448799e-10
1.0,0.7,2,6.275089949544937e-10
1.0,0.7,2,-2.3174072713310647e-18
1.0,0.7,2,-2.3703239450432018e-17
1.0,0.7,2,6.27509e-10
1.0,0.7,2,-2.510036e-09
1.0,0.7,2,-0.0
1.0,0.7,2,3.4512995e-08
1.0,0.7,2,-1.255018e-09
1.0,0.7,2,1.8825269964411013e-09
1.0,0.7,2,-6.27509e-10
1.0,0.7,2,1.0435474668454474e-06
1.0,0.7,2,4.2168604799133646e-07
1.0,0.7,2,0.0012561173957678225
1.0,0.7,2,0.001254177137939987
1.0,0.7,2,4.229410659865227e-07
1.0,0.7,2,-2.8739912200768077e-07
1.0,0.7,2,-0.0
1.0,0.7,2,0.0
1.0,0.7,2,2.0707797e-08
1.0,0.7,2,1.512296690016397e-07
1.0,0.7,2,5.407245052995034e-06
1.0,0.7,2,1.255018e-08
1.0,0.7,2,5.931215068001699e-06
1.0,0.7,2,-6.660121272717315e-34
1.0,0.7,2,-4.8335788726286676e-34
1.0,0.7,2,2.5012508739993507e-06
1.0,0.7,2,0.00019124968298399995
1.0,0.7,2,9.585451343426567e-34
1.0,0.7,2,-1.4360543465e-05
1.0,0.7,2,-9.412634997458826e-09
1.0,0.7,2,2.520172028337533e-19
1.0,0.7,2,6.27509e-10
1.0,0.7,2,-2.451402688198827e-33
1.0,0.7,2,-1.9343236690916293e-35
1.0,0.7,2,-3.053412563745181e-34
1.0,0.7,2,-3.137545e-09
1.0,0.7,2,3.1514562360355756e-35
1.0,0.7,2,-0.0
1.0,0.7,2,0.0
1.0,0.7,2,-4.392563001792122e-09
1.0,0.7,2,0.0
1.0,0.7,2,1.2550180017921222e-09
1.0,0.7,2,6.031166144603439e-33
1.0,0.7,2,-0.0
1.0,0.7,2,2.150092105051555e-34
1.0,0.7,2,1.7381999299602927e-07
1.0,0.7,2,-4.024630564514654e-18
1.0,0.7,2,6.275090025965359e-10
1.0,0.7,2,3.6351501873035575e-18
1.0,0.7,2,-2.605459106861332e-38
1.0,0.7,2,0.0
1.0,0.7,2,-3.765054e-09
1.0,0.7,2,-2.60416235e-07
2.0,0.7,2,-0.0
2.0,0.5035971223021583,2,0.0
2.0,0.5035971223021583,2,1.686143785846954
2.0,0.5035971223021583,2,1.4995415631562994
2.0,0.5035971223021583,2,1.634830885853597
2.0,0.5035971223021583,2,1.5413652312945705
2.0,0.5035971223021583,2,-0.011154949506514219
2.0,0.5035971223021583,2,0.23611621839178484
2.0,0.5035971223021583,2,0.12352174777705716
2.0,0.5035971223021583,2,0.11701406732995663
2.0,0.5035971223021583,2,3.4845574770000003e-06
2.0,0.5035971223021583,2,4.3925630000000005e-09
2.0,0.5035971223021583,2,1.678586575e-06
2.0,0.5035971223021583,2,4.268943727e-06
2.0,0.5035971223021583,2,-0.00019636074378902123
2.0,0.5035971223021583,2,3.7129707530048556e-06
2.0,0.5035971223021583,2,2.5721593911686386e-06
2.0,0.5035971223021583,2,-3.5266005789290103e-07
2.0,0.5035971223021583,2,-0.00025336805391193505
2.0,0.5035971223021583,2,4.7063175e-06
2.0,0.5035971223021583,2,2.59161217e-07
2.0,0.5035971223021583,2,0.009504944711445052
2.0,0.5035971223021583,2,3.7807417247695555e-06
2.0,0.5035971223021583,2,2.9161598247868163e-05
2.0,0.5035971223021583,2,-8.364694970032314e-07
2.0,0.5035971223021583,2,0.009946687202103089
2.0,0.5035971223021583,2,-0.00013039699770911264
2.0,0.5035971223021583,2,-3.1155821849076738e-06
2.0,0.5035971223021583,2,2.8162603919300304e-06
2.0,0.5035971223021583,2,-0.00011752741562794935
2.0,0.5035971223021583,2,-2.8746187290033784e-06
2.0,0.5035971223021583,2,-0.00015337198472593937
2.0,0.5035971223021583,2,-0.0004205370790210024
2.0,0.5035971223021583,2,2.654990578380921e-06
2.0,0.5035971223021583,2,-5.472505988873617e-06
2.0,0.5035971223021583,2,-4.985433503245471e-05
2.0,0.5035971223021583,2,-0.006795598675355987
2.0,0.5035971223021583,2,-0.006713414449135037
2.0,0.5035971223021583,2,4.32667455500406e-05
2.0,0.5035971223021583,2,9.262032840220635e-07
2.0,0.5035971223021583,2,-0.00021134252116402185
2.0,0.5035971223021583,2,9.725636489196287e-05
2.0,0.5035971223021583,2,0.0014659344425530013
2.0,0.5035971223021583,2,4.12273413e-07
2.0,0.5035971223021583,2,-0.00408034338701297
2.0,0.5035971223021583,2,1.656623760000056e-06
2.0,0.5035971223021583,2,0.002093397006886194
2.0,0.5035971223021583,2,-0.0011944138082895777
2.0,0.5035971223021583,2,0.004279009438069848
2.0,0.5035971223021583,2,0.004975006186144943
2.0,0.5035971223021583,2,1.75075010228612e-07
2.0,0.5035971223021583,2,0.004373493468199676
2.0,0.5035971223021583,2,-1.9561965565999898e-05
2.0,0.5035971223021583,2,0.4849232644182783
2.0,0.5035971223021583,2,0.5976127208997162
2.0,0.5035971223021583,2,0.5647695182345873
2.0,0.5035971223021583,2,0.581521041373529
2.0,0.5035971223021583,2,5.685231540129492e-07
2.0,0.5035971223021583,2,-2.1335306e-08
2.0,0.5035971223021583,2,-3.540405778002306e-06
2.0,0.5035971223021583,2,1.0529601017576849e-06
2.0,0.5035971223021583,2,-2.2966829398670311e-07
2.0,0.5035971223021583,2,-8.386657785196641e-06
2.0,0.5035971223021583,2,8.75199352471273e-05
2.0,0.5035971223021583,2,0.007339105555562191
2.0,0.5035971223021583,2,0.007533707391624006
2.0,0.5035971223021583,2,6.27509e-10
2.0,0.5035971223021583,2,-5.6475810142355955e-09
2.0,0.5035971223021583,2,2.7861399600934e-07
2.0,0.5035971223021583,2,4.44903881e-07
2.0,0.5035971223021583,2,6.5888445e-08
2.0,0.5035971223021583,2,-1.219877496e-06
2.0,0.5035971223021583,2,-1.0379626369028637e-05
2.0,0.5035971223021583,2,-9.856911371971565e-06
2.0,0.5035971223021583,2,3.200295905892695e-08
2.0,0.5035971223021583,2,-0.00012014287314017346
2.0,0.5035971223021583,2,-3.5579760300096644e-06
2.0,0.5035971223021583,2,-2.11533283935774e-06
2.0,0.5035971223021583,2,-2.604162350143688e-07
2.0,0.5035971223021583,2,4.8229714230663716e-05
2.0,0.5035971223021583,2,-7.505007639728809e-07
2.0,0.5035971223021583,2,-2.2841327608510057e-07
2.0,0.5035971223021583,2,0.00010830491585522019
2.0,0.5035971223021583,2,-1.714982097e-06
2.0,0.5035971223021583,2,2.899091580134044e-07
2.0,0.5035971223021583,2,-1.255018e-09
2.0,0.5035971223021583,2,-8.01956502e-07
2.0,0.5035971223021583,2,4.3925630000000005e-09
2.0,0.5035971223021583,2,-1.36169453e-07
2.0,0.5035971223021583,2,6.27509e-10
2.0,0.5035971223021583,2,-0.0
2.0,0.5035971223021583,2,4.207483548010178e-35
2.0,0.5035971223021583,2,2.05214268269888e-05
2.0,0.5035971223021583,2,1.0451789904000872e-05
2.0,0.5035971223021583,2,-1.853661586e-06
2.0,0.5035971223021583,2,-8.477772091801547e-05
2.0,0.5035971223021583,2,0.00010811164308310173
2.0,0.5035971223021583,2,-1.2487429100094574e-06
2.0,0.5035971223021583,2,-3.4010987800000003e-07
2.0,0.5035971223021583,2,6.27509e-10
2.0,0.5035971223021583,2,-1.8574266411989439e-07
2.0,0.5035971223021583,2,-1.8323262804361546e-07
2.0,0.5035971223021583,2,-5.020072e-09
2.0,0.5035971223021583,2,-2.8865414000000004e-08
2.0,0.5035971223021583,2,3.6521023800129586e-06
2.0,0.5035971223021583,2,0.0034496278160240186
2.0,0.5035971223021583,2,0.0034985691254610135
2.0,0.5035971223021583,2,-1.4118952500000522e-07
2.0,0.5035971223021583,2,1.1922670999008071e-08
2.0,0.5035971223021583,2,-6.902599005208529e-09
2.0,0.5035971223021583,2,1.0040143994913599e-08
2.0,0.5035971223021583,2,-6.882644213802989e-05
2.0,0.5035971223021583,2,-7.73831548619931e-05
2.0,0.5035971223021583,2,9.801690578091918e-07
2.0,0.5035971223021583,2,1.1759518659769265e-06
2.0,0.5035971223021583,2,-9.052444834e-06
2.0,0.5035971223021583,2,-8.743710406e-06
2.0,0.5035971223021583,2,-2.9241919400265636e-07
2.0,0.5035971223021583,2,6.1495882e-08
2.0,0.5035971223021583,2,2.5405329374000003e-05
2.0,0.5035971223021583,2,6.27509e-10
2.0,0.5035971223021583,2,2.6982887e-08
2.0,0.5035971223021583,2,-1.255018e-09
2.0,0.5035971223021583,2,1.2550179949544055e-09
2.0,0.5035971223021583,2,2.9857505729011707e-05
2.0,0.5035971223021583,2,-3.765054e-09
2.0,0.5035971223021583,2,4.112421451262578e-35
2.0,0.5035971223021583,2,2.798210980068129e-35
2.0,0.5035971223021583,2,-2.0272140430469904e-33
2.0,0.5035971223021583,2,8.420465080872524e-35
2.0,0.5035971223021583,2,5.894776880615641e-33
2.0,0.5035971223021583,2,-1.3742447100487233e-07
2.0,0.5035971223021583,2,7.280342249547888e-33
2.0,0.5035971223021583,2,-2.71694333693161e-35
2.0,0.5035971223021583,2,-9.501800427666982e-35
2.0,0.5035971223021583,2,0.0
2.0,0.5035971223021583,2,3.765054e-08
2.0,0.5035971223021583,2,-1.255018e-09
2.0,0.5035971223021583,2,5.020072e-09
2.0,0.5035971223021583,2,-0.0
2.0,0.5035971223021583,2,0.0009225825570699853
2.0,0.5035971223021583,2,-3.0314959789981806e-06
2.0,0.5035971223021583,2,1.004014399597537e-08
2.0,0.5035971223021583,2,8.094866100259653e-08
2.0,0.5035971223021583,2,6.9025990036351505e-09
2.0,0.5035971223021583,2,1.372541627196384e-36
2.0,0.5035971223021583,2,-6.27509e-10
2.0,0.5035971223021583,2,-0.0
2.0,0.5035971223021583,2,1.389915571844483e-37
2.0,0.5035971223021583,2,-7.530108e-09
2.0,0.5035971223021583,2,4.4553139e-08
2.0,0.5035971223021583,2,0.0
2.0,0.5035971223021583,2,-3.765054e-09
2.0,0.5035971223021583,2,-6.27509e-10
2.0,0.5035971223021583,2,-1.5635235818726825e-37
3.0,0.5035971223021583,2,-1.5635235818726742e-37
3.0,0.006999999999999999,2,0.0
3.0,0.006999999999999999,2,0.11943264287180996
3.0,0.006999999999999999,2,2.4472850963337488e-08
3.0,0.006999999999999999,2,0.12033301037076188
3.0,0.006999999999999999,2,0.023873543097392882
3.0,0.006999999999999999,2,0.019475312563991154
3.0,0.006999999999999999,2,0.00992307516556463
3.0,0.006999999999999999,2,0.0004709804842065236
3.0,0.006999999999999999,2,0.27873880086447017
3.0,0.006999999999999999,2,-3.451299487536616e-08
3.0,0.006999999999999999,2,1.7432200016955048e-06
3.0,0.006999999999999999,2,-1.255018e-09
3.0,0.006999999999999999,2,-1.1665392325272983e-06
3.0,0.006999999999999999,2,2.3782591091595008e-07
3.0,0.006999999999999999,2,1.7752229610681507e-06
3.0,0.006999999999999999,2,-1.0542151196638285e-06
3.0,0.006999999999999999,2,-0.0005667724038890923
3.0,0.006999999999999999,2,9.41263499410819e-09
3.0,0.006999999999999999,2,0.0001862923618838266
3.0,0.006999999999999999,2,2.8928164900150603e-07
3.0,0.006999999999999999,2,-0.00021096476074589194
3.0,0.006999999999999999,2,0.07051108144713114
3.0,0.006999999999999999,2,-0.0008451586141207521
3.0,0.006999999999999999,2,0.06392060007465626
3.0,0.006999999999999999,2,-0.0002464585523133755
3.0,0.006999999999999999,2,-6.2123391e-08
3.0,0.006999999999999999,2,0.08636651747799327
3.0,0.006999999999999999,2,0.07320465048496207
3.0,0.006999999999999999,2,-6.2750899836465e-08
3.0,0.006999999999999999,2,-0.00018222547605499832
3.0,0.006999999999999999,2,1.882527658669522e-09
3.0,0.006999999999999999,2,0.0005135030040821905
3.0,0.006999999999999999,2,-7.592858900545712e-08
3.0,0.006999999999999999,2,-4.361187558225653e-07
3.0,0.006999999999999999,2,-8.716100012065726e-07
3.0,0.006999999999999999,2,9.374984459861258e-07
3.0,0.006999999999999999,2,1.025349706e-06
3.0,0.006999999999999999,2,7.969364299255441e-08
3.0,0.006999999999999999,2,8.9733787e-08
3.0,0.006999999999999999,2,-3.888485020302281e-05
3.0,0.006999999999999999,2,0.0007359337700740365
3.0,0.006999999999999999,2,3.451299500167706e-08
3.0,0.006999999999999999,2,3.8905558000546656e-08
3.0,0.006999999999999999,2,-1.115083493e-06
3.0,0.006999999999999999,2,1.1841094830966033e-06
3.0,0.006999999999999999,2,4.392562938676397e-09
3.0,0.006999999999999999,2,-6.902599000000001e-09
3.0,0.006999999999999999,2,-0.0005345485617247453
3.0,0.006999999999999999,2,-6.626181285493246e-05
3.0,0.006999999999999999,2,-9.206247289889105e-05
3.0,0.006999999999999999,2,0.00015905847128390576
3.0,0.006999999999999999,2,-0.0039120203728557285
3.0,0.006999999999999999,2,4.022332690661943e-07
3.0,0.006999999999999999,2,-3.78387927e-07
3.0,0.006999999999999999,2,6.275089998895634e-08
3.0,0.006999999999999999,2,-3.4669872249889184e-06
3.0,0.006999999999999999,2,-8.320769340366467e-07
3.0,0.006999999999999999,2,7.857444601029292e-35
3.0,0.006999999999999999,2,0.0
3.0,0.006999999999999999,2,3.200295900765998e-07
3.0,0.006999999999999999,2,0.0011243794113261199
3.0,0.006999999999999999,2,7.567758538883135e-07
3.0,0.006999999999999999,2,5.8396615049008436e-05
3.0,0.006999999999999999,2,1.596382896e-05
3.0,0.006999999999999999,2,-7.111873251482017e-05
3.0,0.006999999999999999,2,6.894190379346039e-05
3.0,0.006999999999999999,2,-2.8626960580469722e-06
3.0,0.006999999999999999,2,-2.5426664679999946e-06
3.0,0.006999999999999999,2,1.066765299994146e-08
3.0,0.006999999999999999,2,-0.0
3.0,0.006999999999999999,2,4.3925630000000005e-09
3.0,0.006999999999999999,2,-2.848890860207885e-07
3.0,0.006999999999999999,2,-1.0040144e-08
3.0,0.006999999999999999,2,-0.000150714484111
3.0,0.006999999999999999,2,-1.5687724944005596e-08
3.0,0.006999999999999999,2,-4.1415594e-08
3.0,0.006999999999999999,2,1.0040143993673338e-08
3.0,0.006999999999999999,2,7.002760434655911e-35
4.0,0.006999999999999999,2,0.0
4.0,0.026119402985074626,2,0.0
4.0,0.026119402985074626,2,0.14763025991148307
4.0,0.026119402985074626,2,0.15085458879417352
4.0,0.026119402985074626,2,0.0007949359313082099
4.0,0.026119402985074626,2,0.0008090128407048336
4.0,0.026119402985074626,2,0.01477074283286866
4.0,0.026119402985074626,2,0.029507414908269896
4.0,0.026119402985074626,2,0.19231148041648147
4.0,0.026119402985074626,2,0.28436852882798774
4.0,0.026119402985074626,2,2.62675267400167e-06
4.0,0.026119402985074626,2,-5.710331900166959e-08
4.0,0.026119402985074626,2,-1.945277928724077e-08
4.0,0.026119402985074626,2,-3.145702616450419e-06
4.0,0.026119402985074626,2,-6.275090002299183e-08
4.0,0.026119402985074626,2,3.88616323656499e-06
4.0,0.026119402985074626,2,4.279611376120423e-07
4.0,0.026119402985074626,2,5.3005685223525305e-06
4.0,0.026119402985074626,2,1.86370172832927e-07
4.0,0.026119402985074626,2,7.065751342950248e-07
4.0,0.026119402985074626,2,-1.882526999178642e-09
4.0,0.026119402985074626,2,-1.255018e-09
4.0,0.026119402985074626,2,3.0810691899270263e-06
4.0,0.026119402985074626,2,-0.0008491621215429178
4.0,0.026119402985074626,2,8.15761699371745e-09
4.0,0.026119402985074626,2,2.5583541928184047e-06
4.0,0.026119402985074626,2,1.3221614631128276e-06
4.0,0.026119402985074626,2,-1.1295162e-08
4.0,0.026119402985074626,2,-6.27509e-10
4.0,0.026119402985074626,2,-0.0012264412401399999
4.0,0.026119402985074626,2,-3.573036245999473e-06
4.0,0.026119402985074626,2,0.0005737126534300574
4.0,0.026119402985074626,2,0.08858562415238216
4.0,0.026119402985074626,2,-0.000339824361405
4.0,0.026119402985074626,2,4.8318193e-08
4.0,0.026119402985074626,2,0.03998912340750602
4.0,0.026119402985074626,2,0.05881968609018641
4.0,0.026119402985074626,2,0.000366276375791
4.0,0.026119402985074626,2,6.27509e-10
4.0,0.026119402985074626,2,-2.3217833000000003e-08
4.0,0.026119402985074626,2,6.463342700136872e-07
4.0,0.026119402985074626,2,0.042281835933216314
4.0,0.026119402985074626,2,0.09253403753720005
4.0,0.026119402985074626,2,9.094141488500732e-18
4.0,0.026119402985074626,2,3.344622971098784e-07
4.0,0.026119402985074626,2,1.255017997233512e-09
4.0,0.026119402985074626,2,1.4771561861419927e-06
4.0,0.026119402985074626,2,6.275090140317144e-10
4.0,0.026119402985074626,2,-2.593386713821428e-17
4.0,0.026119402985074626,2,0.0006332825495111798
4.0,0.026119402985074626,2,0.0006419371536377124
4.0,0.026119402985074626,2,-5.264915324882144e-32
4.0,0.026119402985074626,2,-1.8191039490122092e-35
4.0,0.026119402985074626,2,-3.281872072210887e-07
4.0,0.026119402985074626,2,-8.396070419972409e-07
4.0,0.026119402985074626,2,-8.521572217112683e-07
4.0,0.026119402985074626,2,9.472499358604807e-05
4.0,0.026119402985074626,2,-7.39833111037806e-07
4.0,0.026119402985074626,2,-8.157617e-09
4.0,0.026119402985074626,2,0.00035757157094270283
4.0,0.026119402985074626,2,0.00035601534862295597
4.0,0.026119402985074626,2,-8.249360173744419e-34
4.0,0.026119402985074626,2,-8.249360173744419e-34
4.0,0.026119402985074626,2,0.0
4.0,0.026119402985074626,2,-0.0
4.0,0.026119402985074626,2,-1.1594542735142201e-18
4.0,0.026119402985074626,2,1.2550180106940936e-09
4.0,0.026119402985074626,2,9.736178640391007e-05
4.0,0.026119402985074626,2,-0.0005007383768033705
4.0,0.026119402985074626,2,-6.275089959343733e-10
4.0,0.026119402985074626,2,-7.318128225256016e-19
4.0,0.026119402985074626,2,-0.0
4.0,0.026119402985074626,2,0.0
4.0,0.026119402985074626,2,9.663638599948666e-08
4.0,0.026119402985074626,2,6.27509e-10
4.0,0.026119402985074626,2,1.255018e-09
4.0,0.026119402985074626,2,-0.0
4.0,0.026119402985074626,2,-6.771240998831058e-17
4.0,0.026119402985074626,2,0.00084822713313299
4.0,0.026119402985074626,2,3.137545003243036e-09
4.0,0.026119402985074626,2,0.000878721560497051
4.0,0.026119402985074626,2,-0.0
4.0,0.026119402985074626,2,0.0
4.0,0.026119402985074626,2,-7.629693678301725e-05
