seed,p_2Q(%),Degree,Bias (kcal/mol)
0.0,0.03626943005181347,2,0.0
0.0,0.03626943005181347,2,0.5455607842925954
0.0,0.03626943005181347,2,0.5646263318812584
0.0,0.03626943005181347,2,0.00015478576250309504
0.0,0.03626943005181347,2,2.138550672080145e-06
0.0,0.03626943005181347,2,6.906364054090599e-06
0.0,0.03626943005181347,2,2.0682696639501735e-06
0.0,0.03626943005181347,2,0.5435352756018915
0.0,0.03626943005181347,2,0.9193668875977168
0.0,0.03626943005181347,2,1.555527286584381
0.0,0.03626943005181347,2,1.6989792927738447
0.0,0.03626943005181347,2,0.39303304940084927
0.0,0.03626943005181347,2,-1.204817280191932e-06
0.0,0.03626943005181347,2,-6.01341874697298e-06
0.0,0.03626943005181347,2,-0.0007235800003907486
0.0,0.03626943005181347,2,-0.0007315299119097294
0.0,0.03626943005181347,2,1.631523399083126e-07
0.0,0.03626943005181347,2,6.670420670250407e-07
0.0,0.03626943005181347,2,1.467743551e-06
0.0,0.03626943005181347,2,-1.0040143999586434e-06
0.0,0.03626943005181347,2,0.001609574390198289
0.0,0.03626943005181347,2,-0.0017900183682018783
0.0,0.03626943005181347,2,2.720879024348665e-06
0.0,0.03626943005181347,2,0.0002507482038364414
0.0,0.03626943005181347,2,-3.4738898241206567e-06
0.0,0.03626943005181347,2,1.6514781860519475e-05
0.0,0.03626943005181347,2,0.0005154258524544299
0.0,0.03626943005181347,2,-0.0005746376016959957
0.0,0.03626943005181347,2,-7.705810519966695e-07
0.0,0.03626943005181347,2,-1.8012645844632958e-05
0.0,0.03626943005181347,2,-0.0001859754698390551
0.0,0.03626943005181347,2,0.0010888950323940496
0.0,0.03626943005181347,2,-1.4871963300000002e-07
0.0,0.03626943005181347,2,0.001547649919551002
0.0,0.03626943005181347,2,1.07931548e-06
0.0,0.03626943005181347,2,0.0014430234614539916
0.0,0.03626943005181347,2,-2.041286777e-06
0.0,0.03626943005181347,2,0.000683121357616
0.0,0.03626943005181347,2,-4.018567636028723e-06
0.0,0.03626943005181347,2,-0.002349314002356868
0.0,0.03626943005181347,2,1.0874730969931546e-06
0.0,0.03626943005181347,2,1.2713332336053623e-06
0.0,0.03626943005181347,2,8.452546227991093e-07
0.0,0.03626943005181347,2,0.1096481474209381
0.0,0.03626943005181347,2,0.14278380140300584
0.0,0.03626943005181347,2,-0.00043293289180711185
0.0,0.03626943005181347,2,-0.0
0.0,0.03626943005181347,2,-0.0
0.0,0.03626943005181347,2,7.170356518928835e-35
0.0,0.03626943005181347,2,7.413162251514548e-17
0.0,0.03626943005181347,2,-4.911599654912856e-35
0.0,0.03626943005181347,2,-5.318138774852215e-06
0.0,0.03626943005181347,2,6.275089402467206e-10
0.0,0.03626943005181347,2,-4.248235929169432e-07
0.0,0.03626943005181347,2,-2.67318833823949e-07
0.0,0.03626943005181347,2,-0.012403878149113947
0.0,0.03626943005181347,2,-0.010428912304912469
0.0,0.03626943005181347,2,-0.023871485887323962
0.0,0.03626943005181347,2,6.6515954e-08
0.0,0.03626943005181347,2,-5.5848301000000005e-08
0.0,0.03626943005181347,2,0.11497451660398213
0.0,0.03626943005181347,2,6.9025988751328135e-09
0.0,0.03626943005181347,2,-1.2361927327293096e-07
0.0,0.03626943005181347,2,1.0793154805094166e-07
0.0,0.03626943005181347,2,-1.255018e-09
0.0,0.03626943005181347,2,3.765054010099336e-08
0.0,0.03626943005181347,2,-3.5140504000000004e-08
0.0,0.03626943005181347,2,-0.01222042401043675
0.0,0.03626943005181347,2,-0.011158599850400807
0.0,0.03626943005181347,2,0.00023486783357392073
0.0,0.03626943005181347,2,2.5100358897219e-09
0.0,0.03626943005181347,2,2.0732269850799137e-05
0.0,0.03626943005181347,2,5.1455737981207664e-08
0.0,0.03626943005181347,2,3.602307254196041e-34
0.0,0.03626943005181347,2,0.0
0.0,0.03626943005181347,2,-8.120262747563345e-18
0.0,0.03626943005181347,2,1.6032854949812035e-06
0.0,0.03626943005181347,2,-8.816501449937179e-07
0.0,0.03626943005181347,2,-2.5452920828595435e-18
0.0,0.03626943005181347,2,-6.275090034843291e-10
0.0,0.03626943005181347,2,-4.2421534714325725e-18
0.0,0.03626943005181347,2,-3.77132909e-07
0.0,0.03626943005181347,2,3.137314713338179e-49
0.0,0.03626943005181347,2,-1.8197761000000002e-08
0.0,0.03626943005181347,2,2.5100359993755846e-09
0.0,0.03626943005181347,2,-6.27509e-10
0.0,0.03626943005181347,2,-3.2096444711310654e-35
0.0,0.03626943005181347,2,0.0
0.0,0.03626943005181347,2,-4.1166646773496865e-34
0.0,0.03626943005181347,2,0.0
0.0,0.03626943005181347,2,6.27509e-10
0.0,0.03626943005181347,2,-2.0525819389981305e-05
0.0,0.03626943005181347,2,0.00028260809078486964
0.0,0.03626943005181347,2,0.00016806385294303785
0.0,0.03626943005181347,2,-7.734362179502571e-05
0.0,0.03626943005181347,2,-0.0011919119299059978
0.0,0.03626943005181347,2,-1.3128743298001635e-05
0.0,0.03626943005181347,2,2.257149873005193e-05
0.0,0.03626943005181347,2,0.0
0.0,0.03626943005181347,2,-4.6435666000000006e-08
1.0,0.03626943005181347,2,-0.0
1.0,0.7,2,0.0
1.0,0.7,2,5.278326918273745
1.0,0.7,2,7.095804088690882
1.0,0.7,2,-5.4668584080190515e-06
1.0,0.7,2,1.8701136946124113
1.0,0.7,2,-5.565189068284249e-05
1.0,0.7,2,6.899461455116608e-06
1.0,0.7,2,-4.405113180080261e-06
1.0,0.7,2,-5.131392096590824e-05
1.0,0.7,2,6.051599350072734
1.0,0.7,2,6.250099609015067
1.0,0.7,2,-0.007084089035506955
1.0,0.7,2,-0.0001305557574860327
1.0,0.7,2,-0.0034995091339434037
1.0,0.7,2,-7.793034270960547e-06
1.0,0.7,2,-0.003550634174699273
1.0,0.7,2,-9.368709370518451e-07
1.0,0.7,2,0.006402459894293177
1.0,0.7,2,0.5016068651789701
1.0,0.7,2,4.573285592002972e-06
1.0,0.7,2,3.030240960636049e-06
1.0,0.7,2,-7.450288855337239e-05
1.0,0.7,2,0.5210552183579932
1.0,0.7,2,-3.554838486273299e-06
1.0,0.7,2,-1.716237115919018e-06
1.0,0.7,2,-9.32854879401192e-06
1.0,0.7,2,4.445901265084655e-06
1.0,0.7,2,-0.00026463435049793767
1.0,0.7,2,-2.7240165690954563e-06
1.0,0.7,2,7.206062352399864e-05
1.0,0.7,2,-9.525586620202736e-06
1.0,0.7,2,0.00023402069642408654
1.0,0.7,2,4.2043102992370825e-08
1.0,0.7,2,4.140304381894271e-06
1.0,0.7,2,-2.989452876247742e-06
1.0,0.7,2,-2.9430172100000003e-07
1.0,0.7,2,-0.0
1.0,0.7,2,-2.8684063898990105e-05
1.0,0.7,2,1.6949018089321537e-06
1.0,0.7,2,0.0006022454876599824
1.0,0.7,2,-1.7633002898273055e-07
1.0,0.7,2,0.0004034656966759097
1.0,0.7,2,4.7113375720846555e-06
1.0,0.7,2,-6.118212751683862e-07
1.0,0.7,2,-1.5599873750193906e-06
1.0,0.7,2,-0.0019485145914224491
1.0,0.7,2,-1.3391042060287329e-06
1.0,0.7,2,5.4593283086789397e-08
1.0,0.7,2,-0.002049309479565112
1.0,0.7,2,-0.0
1.0,0.7,2,-0.0
1.0,0.7,2,-6.27509e-10
1.0,0.7,2,-6.27509e-10
1.0,0.7,2,3.137545e-09
1.0,0.7,2,0.00010504061403755153
1.0,0.7,2,0.00017516035222414885
1.0,0.7,2,-8.119966459941148e-07
1.0,0.7,2,2.0218339979736287e-05
1.0,0.7,2,6.87122355e-07
1.0,0.7,2,-9.939742560647766e-07
1.0,0.7,2,-0.09219174161538396
1.0,0.7,2,2.0437968130057497e-06
1.0,0.7,2,1.2286626218486442e-06
1.0,0.7,2,-6.532368690838416e-07
1.0,0.7,2,-7.790147729625311e-05
1.0,0.7,2,0.00011313422511893981
1.0,0.7,2,0.00019655025150696983
1.0,0.7,2,-0.04625613503752787
1.0,0.7,2,-7.609236884874518e-05
1.0,0.7,2,6.491580605109782e-06
1.0,0.7,2,1.0153095618055793e-06
1.0,0.7,2,-5.6011453336260315e-06
1.0,0.7,2,-0.0003179318274130968
1.0,0.7,2,-1.2261525860100862e-06
1.0,0.7,2,-1.61897322e-07
1.0,0.7,2,6.27509000289154e-09
1.0,0.7,2,-0.04468311569071359
1.0,0.7,2,-0.04341685963203244
1.0,0.7,2,-0.04639957982987403
1.0,0.7,2,7.442884248911315e-06
1.0,0.7,2,6.27509e-09
1.0,0.7,2,-7.833822356049416e-06
1.0,0.7,2,-2.510036e-09
1.0,0.7,2,-0.0
1.0,0.7,2,1.882527e-09
1.0,0.7,2,-0.0
1.0,0.7,2,0.0
1.0,0.7,2,5.647580994045021e-09
1.0,0.7,2,8.157617008249244e-09
1.0,0.7,2,5.0200720024535685e-09
1.0,0.7,2,6.27509e-10
1.0,0.7,2,6.275089989903398e-10
1.0,0.7,2,8.324411065231017e-34
1.0,0.7,2,-2.333184409287915e-18
1.0,0.7,2,3.137314713338179e-49
1.0,0.7,2,6.275089974417273e-10
1.0,0.7,2,-3.137545003489528e-09
1.0,0.7,2,-2.6355377999999998e-08
1.0,0.7,2,-5.020072001785449e-09
1.0,0.7,2,1.8825269999375583e-08
1.0,0.7,2,0.0
1.0,0.7,2,2.0707797e-08
1.0,0.7,2,0.0
1.0,0.7,2,0.0
1.0,0.7,2,1.9452779e-08
1.0,0.7,2,2.8237905e-08
1.0,0.7,2,-0.0
1.0,0.7,2,6.5083978461892e-05
1.0,0.7,2,5.1281918006975076e-05
1.0,0.7,2,-8.608795971040766e-06
1.0,0.7,2,-0.0004034725992749727
1.0,0.7,2,-0.0003693957230299534
1.0,0.7,2,-0.0006015734255209939
1.0,0.7,2,-7.000477856493161e-19
1.0,0.7,2,1.092074545612929e-18
1.0,0.7,2,-0.0
2.0,0.7,2,0.0
2.0,0.5035971223021583,2,0.0
2.0,0.5035971223021583,2,5.957301417803749
2.0,0.5035971223021583,2,8.107390449031145
2.0,0.5035971223021583,2,-2.9596461985019053e-05
2.0,0.5035971223021583,2,2.0792041619040003
2.0,0.5035971223021583,2,-4.594181641684248e-05
2.0,0.5035971223021583,2,-8.550437633883393e-06
2.0,0.5035971223021583,2,5.849011388919739e-06
2.0,0.5035971223021583,2,-6.100014988990824e-05
2.0,0.5035971223021583,2,6.510512327454631
2.0,0.5035971223021583,2,6.63571660096488
2.0,0.5035971223021583,2,0.004479197520049045
2.0,0.5035971223021583,2,0.0004347551779429673
2.0,0.5035971223021583,2,0.0032927436634245964
2.0,0.5035971223021583,2,0.0003773299468260395
2.0,0.5035971223021583,2,0.00025774932175072685
2.0,0.5035971223021583,2,-0.00022523557042405186
2.0,0.5035971223021583,2,-0.004911992359875823
2.0,0.5035971223021583,2,0.5973146865786031
2.0,0.5035971223021583,2,-4.0535198872997034e-05
2.0,0.5035971223021583,2,1.077746707463605e-05
2.0,0.5035971223021583,2,0.00010620025066762761
2.0,0.5035971223021583,2,0.5726465303049522
2.0,0.5035971223021583,2,4.50789915407267e-05
2.0,0.5035971223021583,2,-0.00010553697365691902
2.0,0.5035971223021583,2,2.030744625798808e-05
2.0,0.5035971223021583,2,-9.366826842915345e-06
2.0,0.5035971223021583,2,-8.333319519959105e-06
2.0,0.5035971223021583,2,1.7363174030000001e-06
2.0,0.5035971223021583,2,4.583137483296862e-05
2.0,0.5035971223021583,2,-1.365928372261184e-32
2.0,0.5035971223021583,2,-5.056404771100136e-05
2.0,0.5035971223021583,2,-0.0004044289229912027
2.0,0.5035971223021583,2,0.00010483604610308653
2.0,0.5035971223021583,2,5.946275283992371e-06
2.0,0.5035971223021583,2,-1.2988808790986524e-05
2.0,0.5035971223021583,2,-4.272081272192828e-06
2.0,0.5035971223021583,2,-2.395829362e-06
2.0,0.5035971223021583,2,-0.0
2.0,0.5035971223021583,2,0.00314190681505901
2.0,0.5035971223021583,2,1.2958060849321534e-06
2.0,0.5035971223021583,2,-0.0013162867237420176
2.0,0.5035971223021583,2,-1.874243881198273e-05
2.0,0.5035971223021583,2,-2.277857671683862e-07
2.0,0.5035971223021583,2,2.673313841698061e-05
2.0,0.5035971223021583,2,1.7350623841137947e-06
